quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.1950875664162942,TN,0.0554197017877055,-3.996821586501597,78.63133696406835,171.32437129117216,6.0475650889898205
2,0,1,0.823485550878817,FP,0.0877147711212657,10.18106025227338,66.11550813447893,183.2565575117892,6.388070089003827
3,0,1,0.4896155914809864,FP,0.0117629449509941,17.00626152199074,49.58929246061856,198.1367870399311,6.029436912895902
4,0,1,0.6057737839694337,FP,0.0385016677407861,-1.05193601877368,81.30521202525699,174.63925070904463,5.521184242068689
5,0,0,0.1686004940952435,TN,0.0697528623779333,-3.157653750996346,80.3866110256656,176.42012259819543,5.794474734331184
6,0,1,0.769281222928342,FP,0.0775214242848172,10.111896027166122,68.35679233087919,212.0823388458205,5.941333750867389
7,0,1,0.8801401513723308,FP,0.0563368526200873,13.573138520423566,65.63365141544747,207.8259293998166,5.965357464837629
8,0,0,0.1673141925034598,TN,0.0590570970989846,-0.6503979936995075,87.37660910030488,186.5567591416056,5.474068776554765
9,0,0,0.1689789873246682,TN,0.0289165301005061,-5.117325776472896,78.02787583800031,195.98008847901616,5.782891342685503
10,0,1,0.8194906579479643,FP,0.0551099328112935,9.811008051404784,62.73827472235155,213.6663702949261,7.178058666962798
11,0,1,0.8658244084259685,FP,0.0913343323839987,13.303496326218664,69.765675648529,209.684089534297,6.213603181037978
12,0,0,0.1674900661005156,TN,0.0475058010470887,-1.2580947626293837,84.1445946931371,185.1212105938704,5.536721119803488
13,0,0,0.1687905163084565,TN,0.0330181676751536,-3.921011086153245,77.73612075761515,198.53877149410417,5.506752500499441
14,0,0,0.319795768739805,TN,0.0764169373785395,7.31948062441224,68.03297694924619,208.98989859472456,6.865681539390788
15,0,1,0.4409303182596711,FP,0.0348001308093291,14.44394447400859,62.72821192876871,209.8021367524798,6.435063326269183
16,0,0,0.1752791614357741,TN,0.0479502824760295,-0.101667611964449,86.0496963507597,188.44928418909555,5.639797345292906
17,0,0,0.1684647287912759,TN,0.0244573339189115,-3.461674758851538,76.82648798875984,194.7475132918668,6.217681409932527
18,0,1,0.8735437691252477,FP,0.0236242019172794,9.884154866435727,56.324404416225526,206.74350542710943,7.154235172128023
19,2,1,0.8785308015432514,TP,0.0345159209222892,15.337920107631378,57.97238931993888,212.22626145012472,6.573371516955684
20,0,0,0.1679395892409476,TN,0.0776179218824704,-2.251348967288296,83.46562782029879,186.01672716138924,6.353067322066717
21,0,0,0.2109995437130661,TN,0.040476623628963,-2.8723216332729757,79.57919631775502,200.5537422390393,6.231612612237574
22,0,1,0.3592151271586472,FP,0.0311945613507361,4.759575358396908,58.95372055599051,183.38045298826887,7.223397832487861
23,0,1,0.8617876783153254,FP,0.029055530165044,17.186876440214068,55.422748048509085,203.40986339611197,5.799067634411803
24,0,0,0.1891182824004057,TN,0.028198655654597,-2.5004546192835275,79.27066677081122,201.4277068598574,5.224396219965016
