quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.178981863894139,TN,0.055679836257693,-6.419952889945971,82.56654610277964,180.14102403857746,7.713384717569467
2,0,0,0.2284617619425656,TN,0.0709140168865052,7.000222422855127,66.5149579479838,226.31255685035677,9.137868602016251
3,0,0,0.2212371833630425,TN,0.0083303049694135,14.90142892693216,47.93373610573467,240.69852637178303,9.372894003312767
4,0,0,0.1824021408168299,TN,0.0528258710578177,-3.2255880700880137,82.90320457310274,210.729917250141,7.812625584051949
5,0,0,0.2102385347462567,TN,0.0604149083581523,-4.956242817756746,81.90441870678137,214.14544656506385,8.396090690096157
6,0,1,0.365590519259407,FP,0.0445741579430722,7.853647995456769,61.302154410719886,230.46687310996737,9.595904607412027
7,5,1,0.8176504626788079,TP,0.0565018315018315,12.911446886446887,57.14789377289378,237.5915750915751,9.149496336996338
8,0,0,0.1703671256856423,TN,0.0578478780995731,-1.506524477850757,81.80630705333293,206.1036800505159,7.352593078450896
9,0,0,0.2361310919154915,TN,0.0210063327386812,-6.203914121712766,73.2283012396232,211.38012980171052,8.329545658394503
10,0,1,0.3707885548257954,FP,0.0689642017260909,7.8417008728042195,60.53804229808308,233.34688798705184,9.136868878192928
11,0,1,0.822526671645898,FP,0.0665960545478617,12.317987455046666,66.08103144284455,223.03049372510148,7.4035328663891695
12,0,0,0.1659130591660086,TN,0.0421839188215528,-2.3263530032010444,81.4668617659871,187.61762683802465,6.18662059356261
13,0,0,0.3399143042123712,TN,0.0472517938554191,-4.679612811841116,75.43187791163447,215.45368718078169,8.048419827350994
14,0,0,0.2006239196274667,TN,0.0739010989010988,6.187774725274726,64.94368131868131,227.05769230769235,9.614056776556778
15,0,1,0.8638478370829905,FP,0.0227273594235322,13.678141948305967,56.46745722601621,221.3273593758493,8.280625287885767
16,0,0,0.1659465724114839,TN,0.043040293040293,-1.322847985347985,81.57005494505496,196.3443223443224,7.658928571428571
17,0,0,0.2858650053351217,TN,0.0215294685354565,-4.839056502379856,74.82489142593934,209.7180858064092,8.124795189840102
18,0,0,0.3302744588137219,TN,0.0194045038338379,8.474849935579861,54.95245910525292,219.02037404272815,9.938499270187638
19,1742,1,0.8196245953205351,TP,0.0270149687350841,14.345611628299718,55.15353403636109,223.99133459343105,9.415253155597524
20,0,0,0.1671395218284173,TN,0.0905503653641524,-3.513131315765681,83.36213080405793,187.9687764647601,7.169873279439513
21,0,0,0.2804514200792841,TN,0.0505929615777539,-3.492707332642096,73.73459054618027,203.56464068734704,9.258197993423828
22,0,0,0.3476964911244444,TN,0.0214887578350925,3.052713531046666,59.43129237625137,192.27133630322848,9.45132616809832
23,0,1,0.8074504417115577,FP,0.0289869308296297,16.0675605591563,52.26428548454218,194.435790982494,8.982362838967104
24,8,0,0.198806804508992,FN,0.0176527923095066,-3.2464955177596204,75.29557804949592,191.7882709922164,7.788944088039092
