quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.1651740450054689,TN,0.0625004727885094,-2.100672980597929,80.58764022787351,117.76917723629111,5.960406186541676
2,4,1,0.87174955066146,TP,0.0677559137288661,13.73893459480078,63.46940685953516,176.14169842529407,6.287950369040992
3,4,1,0.8842470568298827,TP,0.0100961759005432,19.677023865482703,46.77301801810698,188.13250178410132,5.870736165643607
4,0,1,0.6693187078495028,FP,0.0423067168256881,1.8384865274638948,85.29091502670263,187.1979294435224,5.114229956079965
5,0,0,0.1656757451642515,TN,0.0856469631284511,-1.4015172081927914,81.99237426749112,187.14919450073435,5.258483106923539
6,0,1,0.7445285158354894,FP,0.0,6.757142857142857,84.84210526315789,282.5,5.082706766917291
7,4,1,0.8503347430545054,TP,0.0,10.39459706959707,67.15293040293041,244.13324175824172,7.588278388278389
8,0,0,0.1822272781790256,TN,0.0,-3.3434354357032605,92.00167717701106,206.5238219420467,5.611322519682907
9,0,0,0.1949023869053046,TN,0.0,-6.902992336468888,85.34527128534403,197.3296781284564,5.439883197030566
10,0,0,0.2128341865357902,TN,0.0,4.920922868145928,72.1975796005461,230.61336823747936,7.892181295402045
11,0,1,0.7810669256971091,FP,0.0,9.446368216219083,77.59982934344528,227.3528232933684,6.989336872599436
12,0,0,0.179407581290918,TN,0.0,-4.2958162817574586,93.34934728670022,218.41661932838403,6.980004701181173
13,0,0,0.171556783653033,TN,0.0,-7.151576547821841,93.76509296730733,219.78489933250543,1.760917132048625
14,6,1,0.7227018688422897,TP,0.0,3.2273809523809525,79.00915750915752,234.41300366300368,6.350320512820513
15,0,1,0.868432631966845,FP,0.0,11.174860290476612,66.71259795114449,232.4052685285081,6.177485770730933
16,0,1,0.7087416967265533,FP,0.0,-3.340505273049822,93.609123174279,224.91554399475905,5.909235130956147
17,0,0,0.1753103565301824,TN,0.0,-6.954551819173782,93.43322969445724,218.65626105791864,4.451614872333977
18,22,1,0.7290434976982767,TP,0.0,5.878939464305664,65.9889302879551,220.61828074110468,5.859305884431146
19,73,1,0.8682180847345372,TP,0.0,11.702836884107354,64.44428123277008,233.2803396172073,5.022086583308762
20,0,0,0.1835278217635438,TN,0.0,-5.477930135360155,94.23351506308182,211.12632714843053,6.24625795410371
21,0,0,0.2915334720862463,TN,0.0,-5.824092459322267,93.35302286904076,238.08880451635827,4.173603044971546
22,0,0,0.2316487844208291,TN,0.0,0.0236157014250057,73.94993784312328,194.7288982317236,4.5801411313597145
23,3,1,0.7136900944084046,TP,0.0,14.00327405268099,58.39018573773961,212.3786115113213,1.510117194559522
24,0,0,0.291593397070444,TN,0.0,-4.490293166526444,87.24860225269926,233.6641332450279,2.8284525049094444
