quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.1712267452939272,TN,0.0659228199491113,-2.7304276561355243,84.93338171535528,157.8460487808028,4.445355132831366
2,0,1,0.8683630725549324,FP,0.0791256930288809,12.45579079278476,67.37487123282243,179.16393407422018,7.136546968803819
3,0,1,0.8818348345381992,FP,0.0090260386629904,19.431851278364576,47.36951931964513,177.43569269216283,6.603143178412769
4,0,0,0.1667538537578473,TN,0.041760421093224,0.5125007479894291,88.4196722776944,154.86290483102613,4.104077757921771
5,0,0,0.1676784147450747,TN,0.1031344792719919,-2.2844715982955366,87.15111464201453,154.27411045307912,3.572706693268814
6,0,1,0.8726137283622678,FP,0.0748530411704064,12.782780866837754,65.24451646158234,178.01873176723478,6.867957765787106
7,606,1,0.8633680321071951,TP,0.0635531135531135,16.75627289377289,63.17673992673993,177.15109890109892,6.195650183150183
8,0,0,0.1681172441278638,TN,0.0682378559047965,2.2024660323581635,89.5932742639184,154.07765834945823,4.3678018346628384
9,0,1,0.6842690251063337,FP,0.0412161312136971,-2.7271147633649897,78.81685896075358,162.8275884555101,4.705539969933383
10,6,1,0.8280964127341425,TP,0.0510653540294259,12.98993786035179,62.41617412746479,179.29135655678652,5.94156768989934
11,0,1,0.861169732383351,FP,0.0913919413919413,16.86675824175824,69.9624542124542,173.6904761904762,5.013644688644689
12,0,0,0.1679236102227855,TN,0.068988677988678,1.1845700965700967,88.08043123543123,154.57801864801866,2.947767732267732
13,0,0,0.175441527916851,TN,0.0459493774083977,-1.0481038431778322,79.37017994464223,153.00590708259307,4.301630597344211
14,1,1,0.8498614634029726,TP,0.0761024597692626,11.046742637251524,66.82678810957513,177.60609133693455,6.629359526882151
15,0,1,0.8715534959203383,FP,0.0405779220345739,17.53788318012804,62.08221087686071,172.00807260300232,6.147826885645813
16,0,0,0.166152672358348,TN,0.0683523129829312,1.8955097351966264,89.42352733299455,149.46321285669097,4.3865111495531375
17,0,0,0.1712510101324381,TN,0.0441002940497926,-0.4583987426973143,76.96744832855144,151.7770306401628,5.32184475547779
18,0,1,0.8609728507054589,FP,0.0315403228183691,13.634839369664832,54.829949309955694,179.45856896775183,7.340108962243173
19,0,1,0.4079193927848804,FP,0.0405142861218778,18.467739330570183,58.73117102985781,175.52505249631437,6.767564055338844
20,0,0,0.1692759267324204,TN,0.0991463727564842,0.5866030019638313,86.68540374905025,149.72522226345862,5.133900474699431
21,0,0,0.1725085105868679,TN,0.050048681516695,-0.9532099705349234,84.91834916548326,163.21283347954994,4.5776084013904805
22,0,1,0.6029799472651228,FP,0.0341271000727703,8.529677008481471,58.64681172717364,167.37860208480507,7.746541878347399
23,0,1,0.7852018694583529,FP,0.0449284045154659,19.612156181795395,58.73824008657822,175.09106264908044,6.349465409079782
24,0,0,0.177984071004868,TN,0.0455577174541705,-0.2461070108381322,83.25109575778912,161.15407592979102,4.817896591394876
