quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.1720540251004195,TN,0.0390597925029062,-4.227986060845343,70.4746468601259,162.3896766905749,6.39405748941677
2,0,1,0.3615711207331546,FP,0.0879090237065775,9.454128779828483,62.13305638770284,185.22182471666864,6.573951972306796
3,150,1,0.8742123552065342,TP,0.0089515145769638,16.27023743689811,46.778375440758616,181.99878700858213,6.596788650482036
4,0,1,0.640982738568776,FP,0.0433534999768234,-1.5957496760701677,75.35966116414673,147.33510213266032,5.738535007087142
5,0,0,0.1728278606918895,TN,0.0725648015597736,-3.3923661718247957,74.81746107014054,171.94368507097806,6.599074587207237
6,0,1,0.8437892986419435,FP,0.0770504857461379,10.243091746603453,60.48144609014174,188.2290265475884,6.365036844426475
7,0,1,0.8366201978953708,FP,0.0643938390926342,13.535690564455622,62.54118120834988,154.43607396619444,6.026063595039498
8,0,0,0.1658874609725019,TN,0.0496061198578149,-1.6857559171431715,83.79317384507777,183.91511353572983,6.707170716260242
9,0,0,0.1724220037396463,TN,0.0210063327386812,-6.203914121712766,73.2283012396232,211.38012980171052,8.329545658394503
10,0,1,0.6531946264585985,FP,0.0671866336908541,8.023437541043954,60.741518780700666,231.75195326941773,8.683935104400259
11,0,1,0.8792020524997183,FP,0.0665960545478617,12.317987455046666,66.08103144284455,223.03049372510148,7.4035328663891695
12,0,0,0.1673975767724411,TN,0.0421839188215528,-2.3263530032010444,81.4668617659871,187.61762683802465,6.18662059356261
13,0,1,0.613463422441537,FP,0.0472517938554191,-4.679612811841116,75.43187791163447,215.45368718078169,8.048419827350994
14,0,0,0.2279319817794467,TN,0.0739010989010988,6.187774725274726,64.94368131868131,227.05769230769235,9.614056776556776
15,2,1,0.8760733765463931,TP,0.0227273594235322,13.678141948305967,56.46745722601621,221.3273593758493,8.280625287885767
16,0,0,0.1765370237315,TN,0.043040293040293,-1.322847985347985,81.57005494505496,196.3443223443224,7.658928571428571
17,9,1,0.6359488202484418,TP,0.0215294685354565,-4.839056502379856,74.82489142593934,209.7180858064092,8.124795189840102
18,2,1,0.854772652514338,TP,0.0194045038338379,8.47484993557986,54.95245910525292,219.02037404272815,9.93849927018764
19,18,1,0.8777597586048543,TP,0.0270149687350841,14.345611628299718,55.15353403636109,223.99133459343105,9.415253155597524
20,0,0,0.1686592581538444,TN,0.0905503653641524,-3.513131315765681,83.36213080405793,187.9687764647601,7.169873279439513
21,0,0,0.2445535657868501,TN,0.0505929615777539,-3.492707332642096,73.73459054618027,203.56464068734704,9.258197993423828
22,0,0,0.3459988888017001,TN,0.0214887578350925,3.052713531046666,59.43129237625137,192.27133630322848,9.45132616809832
23,0,1,0.8523090845927805,FP,0.0289869308296297,16.0675605591563,52.26428548454218,194.435790982494,8.982362838967104
24,0,0,0.1949094119986709,TN,0.0176527923095066,-3.2464955177596204,75.29557804949592,191.7882709922164,7.788944088039092
