quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.167632700359145,TN,0.0,-5.17408350479704,84.99506053634167,194.80412807127,2.564519526992105
2,0,1,0.7334261599979367,FP,0.0920062511970422,11.627309109269037,66.97986469102207,179.98028766143415,4.371462573267811
3,3,1,0.8591935231039785,TP,0.0179972880052379,16.904148008531642,49.95183432986138,194.18615064070008,5.368649114666031
4,0,0,0.1751952328313551,TN,0.0792932594525665,0.5035160833017942,90.65218773056696,187.9368651651635,2.723519514544839
5,0,0,0.1722396644057448,TN,0.0,-2.722546612835345,88.07645431717803,179.97387203530604,2.613581186664331
6,0,0,0.2175310594972775,TN,0.1361606879225488,8.237906185575955,71.09145683394712,194.2782136487802,3.5900580375295794
7,230,1,0.8543401448992255,TP,0.0817178829154877,12.643435381983284,71.8295058235178,212.63982474611217,3.6376395560527297
8,0,0,0.1789181873377932,TN,0.0456979993707549,4.86762582208199,88.93116039424353,169.7581849624044,2.8170702079425336
9,0,0,0.1869871859528153,TN,9.15750915750916e-05,-5.029300220361967,81.14463287641226,192.3087376720687,2.531185441740641
10,0,1,0.6780756412328341,FP,0.1232008676619455,8.204389077877103,68.88929881938864,196.5476738109972,3.927590035269676
11,0,1,0.8436003208459434,FP,0.1718004018217065,12.336479540105817,78.15220722892502,206.47748702850976,3.7247760889034094
12,0,0,0.1678969377238381,TN,0.0740293877290138,-1.881058114524124,88.42876337413311,203.18596799261812,1.8364804287067689
13,0,0,0.1774388556990315,TN,0.0,-2.997290698018166,95.34222436797842,203.2484830267408,2.722215135556035
14,0,0,0.1997389012813627,TN,0.1537545787545787,6.798809523809523,76.36675824175823,197.85027472527477,3.781410256410256
15,15,1,0.7282637237087134,TP,0.1214884411201188,12.805724018419284,76.60029607706734,125.9919189369434,2.353789967972846
16,0,0,0.2118875943658223,TN,0.1173702581435895,-1.054123255831131,38.45807858164184,191.7545034908789,2.357937822127265
17,0,0,0.2214232408577595,TN,0.0,-4.008425050134329,47.39069114518217,204.23859627331333,3.231842621091931
18,0,0,0.3137139450029808,TN,0.1205526251419012,8.54233940922029,60.75543106276466,204.0290958501719,4.250074100154792
19,2360,1,0.8576269984634599,TP,0.0653289502569828,13.912748881359464,68.528152370714,215.0558360046128,3.836483292796448
20,0,0,0.1763725760173032,TN,0.1577997189785661,-2.6941823984759194,90.96702203298948,205.9710801817522,2.858840907487289
21,0,0,0.2250255486728348,TN,0.0,-3.3497232360366413,87.74412850300533,197.8569510065887,2.640840153539429
22,0,0,0.3022098727620785,TN,0.0065573770491803,4.04968939464184,65.91731663571903,188.51526931589484,4.19783210179007
23,2,1,0.7458404680432156,TP,0.038963745299476,15.81427204672955,62.6265054833638,214.53078090876457,4.139059171500277
24,0,0,0.1789324872630205,TN,0.0438790014333492,-3.1107099318703204,86.38110930929345,189.6723444287209,2.198275362622774
