quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.2247565639742137,TN,0.0609799510650337,-3.383520308243986,73.50772786345391,220.6995578116693,8.261369755494007
2,0,1,0.7958912617572191,FP,0.0789569873133075,10.149119230861205,56.8898895286028,194.7817261505662,7.600655278400307
3,4015,1,0.88256545844738,TP,0.0071904954857829,17.859656906353106,37.5787299028317,204.2494915940059,8.428571428571429
4,0,0,0.2061595662488496,TN,0.0569492127726531,-0.0983169913293893,71.4410642340284,224.2375338763337,8.741134513231925
5,0,0,0.2028353271039082,TN,0.0759077038762065,-2.4808168869958718,75.16717476041494,218.2987429267317,7.120751643916307
6,6,1,0.7668440426211518,TP,0.0541835461617565,10.561866853250988,51.44619972865592,197.99628593976595,7.8321298041040786
7,2370,1,0.8641119219512491,TP,0.058071928071928,16.054207806082804,45.64638853069566,206.48278326409323,7.8741760703392
8,0,0,0.1842096595896152,TN,0.0512092791577073,2.054376741674872,73.3984262039657,219.49459916643016,8.124905815354285
9,0,0,0.253501454838161,TN,0.0242759656499575,-3.0261587221680637,71.66184431098897,220.0331621676646,7.310425181549352
10,0,1,0.3703844588297753,FP,0.0419993166096401,12.348498737277076,48.35593847508126,186.27521286117647,7.493969022281648
11,0,1,0.821809805448979,FP,0.0554877568883593,16.739426943456845,53.23352628187958,199.5945191541976,7.705667096635161
12,0,0,0.1960955455908268,TN,0.03685303873453,1.0660905458746688,69.95797903368786,212.8567193658304,7.810647752915626
13,0,0,0.1869269404907708,TN,0.0412799404810365,-0.7896776235784451,64.82833736736774,209.97612193644883,8.081609024767886
14,0,1,0.773745835192599,FP,0.0803634913638846,10.167288322609032,54.73435220199024,191.3518044373453,7.670951287975827
15,3,1,0.8782004250043474,TP,0.0217374502573551,16.15397955603452,45.167665223884114,190.1427034773975,7.652681314193231
16,0,0,0.1862231243845177,TN,0.0492310708253822,1.0163519115614923,73.02930235749353,211.37620758019887,8.036971754694845
17,0,1,0.6895096460680002,FP,0.023343738593443,-1.944017307678544,63.33725857594674,202.77357229736631,8.963460614101841
18,8,1,0.849964538347563,TP,0.0211766811045937,11.339947545620642,43.68126350351549,189.04593331713664,7.916527514023825
19,1,1,0.8835435378511861,TP,0.0280395438337239,16.798720319806986,44.504729644378656,193.41902322262365,7.821456762101376
20,0,0,0.1846960395092505,TN,0.0671529315007221,-0.5573809783000574,70.66074586561022,216.8644457124201,9.206927565496573
21,0,0,0.194356392355963,TN,0.041544445535518,-1.316274109701565,68.21637918682629,198.59882689445732,7.736923755174208
22,0,1,0.4110385122535608,FP,0.0201373788072978,6.115041644751964,54.65412647497273,181.72201522858825,7.985114901931872
23,1,1,0.8615167860694252,TP,0.0377558532113696,18.163694832021477,44.89398124499629,194.38990443604072,7.513106141431272
24,0,0,0.1945220399527976,TN,0.0342436588185629,-1.1772444248386564,68.14409480465547,219.2637861875109,8.172819959992152
