quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.1732597140640535,TN,0.0586666035259416,-4.215843711773754,84.05771981717471,153.18640291764802,4.837244046004456
2,0,0,0.331946505175741,TN,0.1189837174774526,9.839059491520995,68.83614576297188,169.43669621541812,6.240747078899801
3,0,1,0.8795745865514293,FP,0.0130991390551923,17.215888436250786,47.89893741388496,169.85385798634832,6.3805688371783535
4,0,0,0.168713267519955,TN,0.0512045248402186,-1.4327129763443456,85.44516943675245,149.51908104273377,4.404137984371332
5,0,0,0.1736821010799791,TN,0.061281572310404,-3.02141622476596,83.79858823817706,154.6103968231343,4.264679511975328
6,0,0,0.2695590238576629,TN,0.0625454950904052,9.699363775891433,69.18316558750317,191.26830851673807,4.912521892316148
7,1717,1,0.8460471335405841,TP,0.0390897656560307,14.134377510040158,61.357853391588336,183.367739088221,5.479062955117172
8,0,0,0.166701340665385,TN,0.0580330968145457,-0.548648279862204,88.55692818601953,164.4081890425385,3.533310689015144
9,0,0,0.1877029492908057,TN,0.0404711674082961,-4.635321663067739,79.17506968056918,162.178682979869,4.604991014794224
10,0,0,0.2499091162564384,TN,0.0539712793736009,9.199771675135144,65.23857569269313,182.41430177957105,6.0341961259325805
11,0,0,0.322776174626361,TN,0.0813855544005411,13.48382050243148,71.04648559058911,176.5703957869285,5.413317992569674
12,0,0,0.1685709272089778,TN,0.0468635180952649,-1.47614365357334,86.05638784996935,165.2402316867973,4.397885600375442
13,0,0,0.1717321360793457,TN,0.0339885786435658,-3.685208959154597,81.76688935744497,168.94331830310844,3.963661729594696
14,0,0,0.228084289353912,TN,0.0754133565886766,7.6441588465710995,69.33031086781301,182.77681359731488,6.020923381928159
15,0,1,0.4202959498208907,FP,0.0291283718451899,14.823233177950764,60.7134141738206,178.38301711555965,5.793066005752577
16,0,0,0.1675237330728124,TN,0.0560981403617686,-0.6430932347919426,88.52949940444043,167.91898651034785,4.551929143739431
17,0,0,0.1744923845324718,TN,0.032531305937406,-3.4675737484058216,80.29866688270825,171.34702953920674,4.967998437454492
18,0,1,0.8525505593730438,FP,0.0388551681669791,10.018099692493625,58.56515445783822,180.28536661723223,6.222890241992955
19,0,1,0.864175041572097,FP,0.042219201602684,15.112348156695466,60.46056013333221,178.09196295671796,5.629178038705399
20,0,0,0.1658792304956609,TN,0.0717558185228132,-2.2383928251104988,87.13614404904106,166.4998192575748,4.90349899673909
21,0,0,0.1727849481777757,TN,0.0353685407825876,-3.119607615966611,83.04227129367204,177.16250895986667,4.491050206194946
22,0,1,0.35476603771922,FP,0.072218324059093,4.62223426342957,62.73093262768875,171.72535364359308,6.072288306667948
23,1,1,0.7880526467105137,TP,0.0449494569788613,16.86920720628418,58.373933095920094,178.68257731506316,4.912081667692272
24,0,0,0.1726484494644524,TN,0.0339960757170009,-2.4649796502586376,82.64557000409236,175.01170961412978,4.165550865319405
