quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.169907046667981,TN,0.10431158340797,-5.187595594168496,80.75689959357192,166.1950387834766,10.271269391242178
2,0,0,0.1972783172761086,TN,0.1217310090509436,6.066271829676221,70.88974052499782,186.88070931999383,10.9970759471301
3,0,1,0.7893032032190591,FP,0.0120487048056992,13.887225657502553,51.50211452768389,198.65074258128047,12.65821962659615
4,0,0,0.1695440226063767,TN,0.1130113970822292,-1.9034667908119327,76.23118321654923,180.87110175401264,9.69553541578896
5,0,0,0.1867190040998105,TN,0.1761597572167169,-4.196716764975258,80.45477306407635,182.5892030344842,10.679138971417784
6,0,1,0.6619141117131595,FP,0.099355087132547,4.520265840185749,73.09518790705862,201.42336961760589,10.555420009052732
7,0,1,0.8786397193183266,FP,0.1215367965367965,13.021013708513708,57.379329004329,197.44083694083693,4.952453102453102
8,0,0,0.1775937847871769,TN,0.0578478780995731,-1.506524477850757,77.60236662864932,212.799139608473,7.738749446902591
9,0,0,0.2311726778892468,TN,0.0210063327386812,-6.203914121712766,72.44507277530609,215.7066459846876,7.819985419971927
10,0,0,0.3031808768323277,TN,0.0689642017260909,7.8417008728042195,54.44699038658217,209.81105042411417,8.315418950237287
11,33,1,0.8227253485036218,TP,0.0665960545478617,12.317987455046666,59.65727886236206,211.31250643964952,7.554599981512165
12,0,0,0.1658205348091307,TN,0.0421839188215528,-2.3263530032010444,75.71242039983748,200.2371731019275,6.998634173239118
13,0,0,0.2938251049049582,TN,0.0472517938554191,-4.679612811841116,70.1301076395011,212.71490455861525,8.06501442605944
14,0,1,0.783929627977633,FP,0.1175243215565796,9.003539426523297,78.21306963645674,213.43970814132103,5.230875576036866
15,19,1,0.8549549570043897,TP,0.0267222257400361,10.832713198709795,66.24279463770037,167.76406485953368,5.303439870326984
16,0,1,0.6520359605200252,FP,0.0529304029304029,-2.008745421245421,81.09615384615384,157.5581501831502,5.583241758241758
17,0,0,0.1809307970381454,TN,0.0307037308482693,-5.767424680763521,73.52275687352086,152.1102110859751,6.383365534939974
18,0,0,0.2663246436609923,TN,0.029902316378761,6.072819683604738,64.63214113475976,174.20740856778232,5.973012762076407
19,0,1,0.3946251080146229,FP,0.0481892910494743,11.233076539891588,66.76915924688868,197.89838199627383,5.191744007018114
20,0,0,0.1819940888496053,TN,0.070610427496655,-3.740783816981422,79.63923252396306,182.27305573547727,5.829295625616239
21,0,0,0.1860577066391812,TN,0.0537489390545235,-3.732129901687309,73.81912245146592,197.13799931789552,5.40459931784782
22,0,0,0.2809147443948994,TN,0.0132182112444332,1.5782270054283003,61.27362191115708,163.49879919121588,7.53415688488888
23,0,1,0.6967235148911941,FP,0.0518643936660845,12.72552537065316,65.55806850059925,174.8422494177259,5.045398043827943
24,0,0,0.1734885242733106,TN,0.0418098288094186,-4.674402378623565,76.8517373913344,165.33338909347418,5.011983126594488
