quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.1690259497954728,TN,0.0002831524303916,-5.456356742947136,82.9290396423973,148.49551101973324,3.730852277904892
2,0,0,0.1834906987061955,TN,0.1967778591024147,7.978926339603199,68.96932628430267,171.86582889271688,4.019691471301238
3,0,0,0.3334546896034283,TN,0.0173393584608537,15.996222642682026,46.46628739700271,178.57457016982536,3.7186958021609353
4,0,1,0.643996550682745,FP,0.0348266178266178,-2.922340788987908,83.46166777572708,149.69936197608496,2.909218621027537
5,0,0,0.1701154538511529,TN,0.0,-4.125008034575855,81.40943328345699,152.44027568370186,3.285228730308137
6,0,0,0.2200224881238147,TN,0.1084249084249084,8.59545022472971,66.1169984445824,172.2823967449716,3.5737189381390118
7,0,1,0.8440819393630202,FP,0.0465201465201465,13.457875457875456,61.07967032967032,171.6900183150183,3.4047619047619047
8,0,0,0.1656030891829198,TN,0.0521665007138604,-1.3468523287205227,87.67005921617593,151.49246871545003,2.5192141852394574
9,0,0,0.1682133378223772,TN,0.0423381036634048,-5.248110414231781,77.50585106096656,137.85531737892777,3.2247101834164678
10,0,1,0.6949112368780839,FP,0.0736530083455635,8.192237943150907,65.45907531404463,175.036003193782,3.4406320838707805
11,0,0,0.3237267658614481,TN,0.1466790399012935,12.362841003335603,73.01254307607059,164.75079106205217,2.995784631278014
12,0,0,0.1710006676392905,TN,0.0386808938842702,-2.542492271344113,85.28992555296554,155.5399488509956,2.51308559353698
13,0,0,0.170025907426782,TN,0.0,-4.650472732553707,80.51785574020518,162.37130444511155,2.895646720806582
14,0,0,0.1935225829663088,TN,0.1112637362637362,6.708516483516484,68.6643772893773,176.32417582417585,3.813278388278388
15,1,1,0.8213757527198835,TP,0.0402512251589396,14.246092217405144,58.950562197611184,171.07746794487747,3.8616651307948473
16,0,0,0.1644784578505501,TN,0.057305062303883,-1.4090838263304837,87.71337848356377,156.1349046016364,2.8653841964620157
17,0,0,0.1753234574023684,TN,0.0,-4.32562978438727,79.94758559803469,165.59610997784648,3.640185288763133
18,0,0,0.2617468576152746,TN,0.0857060314873896,9.109967967237404,57.871154383384905,176.37597480517647,4.159790347197186
19,10161,1,0.8525799377447498,TP,0.068338734981236,13.486317751137094,62.04009879196311,166.39812692028767,3.816216409537364
20,0,0,0.1681849317371511,TN,0.092120289417372,-3.061934913181911,84.59460217284871,158.17652984886814,3.2429773599363854
21,0,0,0.2072735999500705,TN,0.0052947052947052,-3.7534327323340375,80.47598260559397,164.7540708887248,3.30158759767078
22,0,0,0.2323154677748095,TN,0.2140366710058295,3.77787951634429,61.532470488019285,169.95771968694305,4.188573128681577
23,0,1,0.7219734305948747,FP,0.0406896451472693,16.59611584186459,53.49917269510198,167.0725647264235,4.168751732586654
24,0,0,0.1900836648905309,TN,0.0235069278547539,-3.0591354229582284,78.27418739313734,145.75636368007162,3.4204986973649816
