quarter,actual,pred,pred_prob,outcome,precipitation,temperature,relative_humidity,wind_direction,wind_speed
1,0,0,0.1670697151020611,TN,0.0466495509652311,-3.187530473589172,79.76287262809792,133.64444533202635,5.088789149836259
2,1,1,0.8405073134150871,TP,0.1010367769498757,11.262345703185392,63.5429381029202,178.0917476324642,6.14618060894689
3,0,1,0.8767605133137369,FP,0.0094748029319532,18.75376795084504,43.92728069322866,181.8083071963088,6.193876836569195
4,0,1,0.676532488236266,FP,0.0426146875916511,-0.1338736802868474,81.72413141131675,175.58280384067672,5.095377820409793
5,0,0,0.1666548287019367,TN,0.0641484355601761,-2.3774102448478027,81.99509706762967,174.18611001879768,4.41896670739951
6,0,1,0.8311213084017902,FP,0.0542594298582322,11.172041619444856,64.00567152443857,199.5188889291832,5.207460210371679
7,14,1,0.8738068370803809,TP,0.0373840048840048,15.362611832611831,58.70465367965368,189.73132423132424,5.439914946164947
8,0,0,0.1670287749488768,TN,0.0504328470652694,0.6259943040202954,85.57117431266573,181.27542781029103,3.987649801136097
9,0,0,0.1838371477195609,TN,0.0309320935772668,-3.891953314095549,77.32072810366832,176.5488170875557,4.59902339677519
10,0,1,0.4181807525036036,FP,0.04349205302019,10.667746784764825,60.87286287838487,193.83242340749248,5.912548282338648
11,0,1,0.8557577047313879,FP,0.0764974125465781,14.901984946217288,67.19709255307669,193.36806215314417,5.322835819046387
12,0,0,0.1659525930741289,TN,0.0412475060348454,-0.3454513785490243,84.08767059645972,184.4652411759328,4.728330208091625
13,0,0,0.1750352485163545,TN,0.0332787766154429,-2.559657674524246,78.44956865309001,187.1096075644338,4.288829455207118
14,0,1,0.3534891460798471,FP,0.0703448710497292,8.931238462780538,65.33607202994456,195.1078570313014,5.927621552509386
15,5,1,0.867378489830051,TP,0.0255395639596325,16.18594245488759,57.15922173303384,193.9699537873603,5.664707863204118
16,0,0,0.1702674752782514,TN,0.0528142491067936,0.5700791426780242,86.0406002527517,184.392568141981,4.838785370508513
17,0,0,0.1801721484475188,TN,0.0281447016552247,-2.225559033976463,77.0462667419772,185.42697806746165,5.069126888737384
18,0,1,0.8521085818504603,FP,0.0301242414117274,11.509643237443738,54.17039317590751,194.3780465354981,6.002638822683589
19,0,1,0.4334897081892089,FP,0.0311937228965045,16.64120964364029,56.34921587044235,193.35367992746183,5.44324110059024
20,0,0,0.1745046209831199,TN,0.0665520531227859,-1.041677400205956,84.25526153858138,179.07850633876862,5.027476764425543
21,0,0,0.1806240193967408,TN,0.0314159077643928,-1.995053316294083,80.5790283791841,187.37734756212345,4.779190646660487
22,0,0,0.3392701104906983,TN,0.0559517284401697,6.1242976627265575,58.80256862326427,181.7100816504785,6.041932646337648
23,4,1,0.8302871242911665,TP,0.0304927637796556,18.41249095021584,53.749992486500666,191.55787425653216,4.857741891790479
24,0,0,0.1837503425222368,TN,0.0323124049017001,-1.4184897116769593,79.39766432687527,186.50770054507743,4.353480877281378
